domain_id,domain_name,기업명,스킬
10007,IT정보통신업,위드소프트,FastAPI
10007,IT정보통신업,㈜굿씽크,Azure
10007,IT정보통신업,㈜케이씨엠에스,RAG
10007,IT정보통신업,㈜케이씨엠에스,LLM
10007,IT정보통신업,C&C KOREA,CSS
10007,IT정보통신업,C&C KOREA,Java
10007,IT정보통신업,C&C KOREA,JavaScript
10007,IT정보통신업,C&C KOREA,jQuery
10007,IT정보통신업,C&C KOREA,React
10007,IT정보통신업,C&C KOREA,Spring Boot
10007,IT정보통신업,C&C KOREA,GitLab
10007,IT정보통신업,㈜말달리자,API
10007,IT정보통신업,㈜말달리자,AWS
10007,IT정보통신업,㈜말달리자,Docker
10007,IT정보통신업,㈜말달리자,Git
10007,IT정보통신업,㈜말달리자,Java
10007,IT정보통신업,㈜말달리자,JPA
10007,IT정보통신업,㈜말달리자,MySQL
10007,IT정보통신업,㈜말달리자,Spring Boot
10007,IT정보통신업,토모도모㈜,MySQL
10007,IT정보통신업,㈜에스와이컴퍼니,CSS
10007,IT정보통신업,㈜에스와이컴퍼니,HTML
10007,IT정보통신업,㈜에스와이컴퍼니,JavaScript
10007,IT정보통신업,㈜에스와이컴퍼니,jQuery
10007,IT정보통신업,㈜에스와이컴퍼니,React
10007,IT정보통신업,㈜에스와이컴퍼니,TypeScript
10007,IT정보통신업,토모도모㈜,Google Analytics
10007,IT정보통신업,㈜씨아이팩토리,AWS
10007,IT정보통신업,㈜씨아이팩토리,Java
10007,IT정보통신업,㈜씨아이팩토리,JPA
10007,IT정보통신업,㈜씨아이팩토리,PostgreSQL
10007,IT정보통신업,㈜씨아이팩토리,Linux
10007,IT정보통신업,㈜씨아이팩토리,Spring
10007,IT정보통신업,㈜더웨이유,AWS
10007,IT정보통신업,㈜더웨이유,Python
10007,IT정보통신업,㈜더웨이유,PyTorch
10007,IT정보통신업,㈜더웨이유,RAG
10007,IT정보통신업,㈜크로스포인트,Java
10007,IT정보통신업,㈜크로스포인트,React
10007,IT정보통신업,㈜크로스포인트,Spring Boot
10007,IT정보통신업,㈜트리아,MySQL
10007,IT정보통신업,㈜포인트엑스,API
10007,IT정보통신업,㈜포인트엑스,Azure
10007,IT정보통신업,㈜인포플라,Node.js
10007,IT정보통신업,㈜인포플라,Python
10007,IT정보통신업,㈜인포플라,PyTorch
10007,IT정보통신업,㈜인포플라,NestJS
10007,IT정보통신업,㈜인포플라,FastAPI
10007,IT정보통신업,㈜TIS,C#
10007,IT정보통신업,㈜TIS,Java
10007,IT정보통신업,㈜비인텍,Java
10007,IT정보통신업,㈜비인텍,JSP
10007,IT정보통신업,모플,AWS
10007,IT정보통신업,모플,Docker
10007,IT정보통신업,모플,Git
10007,IT정보통신업,모플,Jenkins
10007,IT정보통신업,모플,RDBMS
10007,IT정보통신업,모플,SQL
10007,IT정보통신업,모플,Ansible
10007,IT정보통신업,비이랩,MSA
10007,IT정보통신업,㈜엘릭스,CSS
10007,IT정보통신업,㈜엘릭스,JavaScript
10007,IT정보통신업,㈜엘릭스,jQuery
10007,IT정보통신업,㈜엑셀리언트,SQL
10007,IT정보통신업,㈜크몽,Tibero
10007,IT정보통신업,㈜아이이에이,Tibero
10007,IT정보통신업,㈜아이이에이,Oracle
10007,IT정보통신업,㈜아이이에이,Nexacro
10007,IT정보통신업,㈜엠투아이티,C#
10007,IT정보통신업,㈜엠투아이티,Java
10007,IT정보통신업,㈜엠투아이티,MySQL
10007,IT정보통신업,㈜엠투아이티,Oracle
10007,IT정보통신업,㈜엠투아이티,SQL
10007,IT정보통신업,㈜이노그리드,VMware
10007,IT정보통신업,㈜코비엔,Java
10007,IT정보통신업,㈜아이티앤,Unix
10007,IT정보통신업,㈜아이티앤,WAS
10007,IT정보통신업,㈜아이티앤,Linux
10007,IT정보통신업,㈜리솔브,Google Analytics
10007,IT정보통신업,㈜리솔브,Tableau
10007,IT정보통신업,㈜골프존,Python
10007,IT정보통신업,㈜제이투이,CSS
10007,IT정보통신업,㈜지오앤,Java
10007,IT정보통신업,㈜지오앤,MSSQL
10007,IT정보통신업,㈜지오앤,Oracle
10007,IT정보통신업,㈜지오앤,PostgreSQL
10007,IT정보통신업,㈜지오앤,Spring
10007,IT정보통신업,로이드케이,AWS
10007,IT정보통신업,로이드케이,Azure
10007,IT정보통신업,로이드케이,GCP
10007,IT정보통신업,로이드케이,Java
10007,IT정보통신업,로이드케이,Kafka
10007,IT정보통신업,로이드케이,Python
10007,IT정보통신업,로이드케이,Linux
10007,IT정보통신업,㈜첫눈소프트,C#
10007,IT정보통신업,"㈜프로토타이 (Prototie Co., Ltd.)",Java
10007,IT정보통신업,"㈜프로토타이 (Prototie Co., Ltd.)",React
10007,IT정보통신업,㈜원파트너스,C
10007,IT정보통신업,㈜원파트너스,Oracle
10007,IT정보통신업,㈜원파트너스,Linux
10007,IT정보통신업,제이지티소프트,Vue.js
10007,IT정보통신업,가인글로벌,HTML
10007,IT정보통신업,유징테크㈜,C
10007,IT정보통신업,유징테크㈜,C#
10007,IT정보통신업,유징테크㈜,C/C++
10007,IT정보통신업,유징테크㈜,MSSQL
10007,IT정보통신업,유징테크㈜,MySQL
10007,IT정보통신업,유징테크㈜,Python
10007,IT정보통신업,뷰티에이아이,Java
10007,IT정보통신업,뷰티에이아이,JavaScript
10007,IT정보통신업,뷰티에이아이,Python
10007,IT정보통신업,뷰티에이아이,Spring
10007,IT정보통신업,㈜니트로아이,Java
10007,IT정보통신업,㈜니트로아이,JSP
10007,IT정보통신업,로이드케이,Kubernetes
10007,IT정보통신업,㈜플렉시온,Google Analytics
10007,IT정보통신업,㈜인디제이,Python
10007,IT정보통신업,㈜인디제이,PyTorch
10007,IT정보통신업,㈜인디제이,GitHub
10007,IT정보통신업,㈜인디제이,FastAPI
10007,IT정보통신업,마이스터정보기술㈜,C#
10007,IT정보통신업,스냅태그㈜,PostgreSQL
10007,IT정보통신업,스냅태그㈜,React
10007,IT정보통신업,스냅태그㈜,Redis
10007,IT정보통신업,스냅태그㈜,Spring Boot
10007,IT정보통신업,스냅태그㈜,TypeScript
10007,IT정보통신업,스냅태그㈜,NestJS
10007,IT정보통신업,에스넷아이씨티㈜,Linux
10007,IT정보통신업,에스넷아이씨티㈜,VMware
10007,IT정보통신업,테크온베이스,Git
10007,IT정보통신업,에스넷아이씨티㈜,Kubernetes
10007,IT정보통신업,㈜이아테크 (IA TECH),AWS
10007,IT정보통신업,㈜이아테크 (IA TECH),Linux
10007,IT정보통신업,㈜올리브인터넷,Azure
10007,IT정보통신업,㈜올리브인터넷,Kubernetes
10007,IT정보통신업,원오원㈜,C#
10007,IT정보통신업,원오원㈜,C/C++
10007,IT정보통신업,원오원㈜,Java
10007,IT정보통신업,원오원㈜,Python
10007,IT정보통신업,㈜먹깨비,Android
10007,IT정보통신업,㈜먹깨비,Java
10007,IT정보통신업,㈜먹깨비,JavaScript
10007,IT정보통신업,㈜먹깨비,MySQL
10007,IT정보통신업,㈜먹깨비,NoSQL
10007,IT정보통신업,㈜먹깨비,PHP
10007,IT정보통신업,㈜먹깨비,Python
10007,IT정보통신업,㈜먹깨비,React
10007,IT정보통신업,㈜먹깨비,Spring
10007,IT정보통신업,포인트아이㈜,SQL
10007,IT정보통신업,㈜대원씨앤씨,C
10007,IT정보통신업,㈜에이치투비즈,API
10007,IT정보통신업,㈜에이치투비즈,AWS
10007,IT정보통신업,㈜에이치투비즈,Git
10007,IT정보통신업,㈜에이치투비즈,iOS
10007,IT정보통신업,㈜에이치투비즈,JavaScript
10007,IT정보통신업,㈜에이치투비즈,MariaDB
10007,IT정보통신업,㈜에이치투비즈,MySQL
10007,IT정보통신업,㈜에이치투비즈,Node.js
10007,IT정보통신업,㈜에이치투비즈,Next.js
10007,IT정보통신업,㈜에이치투비즈,REST API
10007,IT정보통신업,㈜에이치엔서브,Oracle
10007,IT정보통신업,㈜에이치엔서브,REST API
10007,IT정보통신업,㈜올리브인터넷,Oracle
10007,IT정보통신업,㈜포밸류소프트,JavaScript
10007,IT정보통신업,㈜포밸류소프트,jQuery
10007,IT정보통신업,㈜포밸류소프트,Spring Boot
10007,IT정보통신업,㈜포밸류소프트,GitLab
10007,IT정보통신업,㈜케이비헬스케어,Java
10007,IT정보통신업,㈜케이비헬스케어,JPA
10007,IT정보통신업,㈜케이비헬스케어,MongoDB
10007,IT정보통신업,㈜케이비헬스케어,MySQL
10007,IT정보통신업,㈜케이비헬스케어,Redis
10007,IT정보통신업,㈜케이비헬스케어,Spring
10007,IT정보통신업,㈜에이씨엘,AWS
10007,IT정보통신업,㈜에이씨엘,Java
10007,IT정보통신업,㈜솔빛아이텍,ASP.NET
10007,IT정보통신업,㈜솔빛아이텍,C#
10007,IT정보통신업,㈜솔빛아이텍,Java
10007,IT정보통신업,㈜솔빛아이텍,JSP
10007,IT정보통신업,㈜솔빛아이텍,Oracle
10007,IT정보통신업,한진정보통신㈜,AWS
10007,IT정보통신업,한진정보통신㈜,Azure
10007,IT정보통신업,한진정보통신㈜,GCP
10007,IT정보통신업,한진정보통신㈜,Python
10007,IT정보통신업,한진정보통신㈜,PyTorch
10007,IT정보통신업,한진정보통신㈜,TensorFlow
10007,IT정보통신업,아이티엠커뮤니케이션㈜,LLM
10007,IT정보통신업,㈜아이컴시스,C
10007,IT정보통신업,㈜아이컴시스,Linux
10007,IT정보통신업,한진정보통신㈜,SQL
10007,IT정보통신업,㈜퀀텀씨엔에스,Kubernetes
10007,IT정보통신업,㈜퀀텀씨엔에스,Linux
10007,IT정보통신업,㈜씨에스피아이,Java
10007,IT정보통신업,㈜씨에스피아이,JavaScript
10007,IT정보통신업,㈜씨에스피아이,JSP
10007,IT정보통신업,㈜씨에스피아이,Oracle
10007,IT정보통신업,㈜씨에스피아이,Spring
10007,IT정보통신업,씨앤토트플러스㈜,Spring
10007,IT정보통신업,㈜와이오즈,MySQL
10007,IT정보통신업,㈜와이오즈,PHP
10007,IT정보통신업,㈜큐브코아,Java
10007,IT정보통신업,㈜큐브코아,MSSQL
10007,IT정보통신업,㈜큐브코아,Oracle
10007,IT정보통신업,㈜큐브코아,Vue.js
10007,IT정보통신업,㈜솔로몬텍,Python
10007,IT정보통신업,모드니사회적협동조합,React
10007,IT정보통신업,㈜월드와이즈소프트,Java
10007,IT정보통신업,㈜월드와이즈소프트,MySQL
10007,IT정보통신업,㈜월드와이즈소프트,Spring
10007,IT정보통신업,㈜월드와이즈소프트,Nexacro
10007,IT정보통신업,위링,HTML
10007,IT정보통신업,㈜파란샘,Java
10007,IT정보통신업,㈜파란샘,JSP
10007,IT정보통신업,㈜케이씨엠에스,Vue.js
10007,IT정보통신업,114114구인구직,Android
