1316||59
1316||60
1316||9
1317||32
1317||55
1317||91
1318||26
1319||40
131||10
1320||44
1320||47
1320||78
1320||89
1321||1
1321||3
1321||32
1321||51
1321||76
1322||17
1322||24
1322||30
1322||32
1322||44
1322||76
1323||14
1323||17
1323||29
1323||32
1323||33
1323||76
1323||79
1323||86
1324||40
1325||31
1325||32
1325||69
1326||22
1326||45
1326||47
1326||52
1326||56
1327||10
1327||12
1327||32
1327||40
1327||60
1327||65
1328||40
1329||10
1329||12
1329||30
1329||31
1329||32
1329||33
1329||4
1329||40
1329||63
1329||78
1329||89
1329||93
132||12
132||18
132||67
1330||27
1331||1
1331||11
1331||32
1331||45
1331||48
1331||50
1331||55
1331||60
1331||86
1332||14
1332||24
1332||33
1332||4
1333||31
1333||32
1333||33
1334||73
1335||29
1336||40
1337||24
1337||3
1337||34
1337||40
1337||69
1337||73
1337||86
1338||1
1338||23
1338||24
1338||3
1338||34
1338||47
1338||52
1338||69
1339||11
1339||32
1339||60
133||10
133||12
1340||32
1340||55
1340||91
1341||12
1341||18
1341||19
1342||24
1342||32
1342||46
1342||69
1342||73
1342||78
1343||1
1343||24
1343||3
1343||30
1343||32
1343||34
1343||52
1343||69
1343||76
1343||78
1344||31
1344||32
1344||46
1344||63
1344||76
1345||27
1346||14
1346||24
1346||27
1346||29
1346||33
1346||50
1346||69
1346||92
1347||1
1347||32
1347||43
1347||47
1347||57
1347||59
1347||60
1347||62
1347||76
1347||78
1347||83
1348||59
1348||60
1349||1
1349||24
1349||32
1349||47
1349||78
134||40
134||60
134||61
1350||31
1350||32
1350||76
1351||12
1351||60
1352||32
1352||43
1352||49
1353||1
1353||17
1353||24
1353||3
1354||11
1354||12
1354||32
1354||33
1355||11
1355||32
1355||43
1355||69
1355||73
1355||76
1356||10
1356||12
1356||18
1356||19
1356||68
1357||78
1357||89
1358||13
1358||14
1358||29
1359||1
1359||11
1359||17
1359||24
1359||32
1359||34
1359||43
1359||55
1359||69
1359||78
1359||89
135||17
135||24
135||25
135||34
135||44
135||47
135||52
135||64
135||89
1360||32
1360||36
1360||40
1360||43
1360||46
1360||47
1360||5
1360||52
1360||76
1360||78
1360||92
1361||27
1362||17
1362||3
1362||32
1362||50
1362||52
1362||69
1362||7
1362||86
1362||89
1363||31
1363||32
1363||33
1363||37
1363||60
1363||62
1363||89
1364||32
1365||50
1365||52
1365||58
1365||60
1365||62
1365||69
1365||86
1366||29
1367||1
1367||25
1367||27
1367||62
1368||3
1368||60
1368||62
1368||73
1369||30
1369||31
1369||32
1369||46
1369||76
1369||78
136||16
136||17
136||23
136||3
136||31
136||32
136||37
136||71
136||76
1370||1
1370||24
1370||47
1370||56
1370||89
1370||93
1371||23
1371||3
1371||33
1371||43
1371||47
1371||60
1371||81
1371||89
1372||22
1372||32
1372||33
1372||5
1372||69
1372||73
1372||89
1372||91
1372||92
1373||1
1373||12
1373||16
1373||44
1373||47
1373||51
1373||60
1374||11
1374||32
1374||45
1374||48
1374||50
1374||55
1374||60
1374||86
1375||14
1375||29
1376||14
1376||29
1376||31
1376||32
1376||33
1376||64
1376||69
1376||86
1376||89
1377||33
1377||70
1377||86
1378||17
1378||3
1378||32
1378||33
1378||47
1378||69
1378||76
1378||78
1378||89
1379||11
137||61
1380||91
1381||15
1381||31
1381||32
1382||10
1382||12
1382||15
1382||24
1382||3
1382||32
1382||40
1382||43
1382||47
1382||73
1382||87
1383||24
1383||33
1383||69
1383||89
1384||14
1384||29
1384||31
1384||32
1384||33
1384||50
1384||52
1384||69
1384||89
1384||93
1385||1
1385||24
1385||33
1385||69
1385||70
1385||86
1385||89
1386||27
1387||32
1387||49
1388||29
1389||1
1389||5
1389||83
138||59
138||60
138||69
138||73
1390||3
1390||9
1391||14
1391||23
1391||29
1391||3
1391||32
1391||33
1391||38
1391||45
1391||47
1391||50
1391||52
1391||58
1391||60
1391||64
1391||69
1391||74
1391||76
1391||86
1392||32
1393||29
1394||33
1394||4
1394||43
1394||56
1395||29
1396||14
1396||24
1396||33
1396||50
1396||69
1396||74
1396||86
1397||17
1397||32
1397||33
1397||40
1397||44
1397||52
1397||60
1397||78
1398||29
1399||14
1399||17
1399||25
1399||26
1399||29
1399||32
1399||33
1399||64
1399||69
1399||76
1399||89
139||11
139||12
13||2
1400||40
1401||14
1401||29
1401||32
1401||33
1401||58
1401||78
1401||89
1402||14
1402||29
1402||33
1402||69
1402||78
1403||24
1403||29
1403||3
1403||33
1403||40
1403||47
1403||52
1403||56
1403||9
1404||3
1404||40
1405||11
1405||12
1406||13
1406||73
1406||82
1407||22
1407||26
1407||31
1407||32
1407||34
1407||35
1407||48
1407||55
1407||60
1407||69
1407||78
1407||86
1407||89
1408||1
1408||17
1408||24
1408||3
1408||32
1408||35
1408||37
1408||43
1408||44
1409||3
1409||32
1409||60
1409||62
140||12
140||32
140||60
1410||3
1410||45
1410||48
1410||52
1411||32
1411||33
1412||15
1413||27
1414||1
1414||17
1414||22
1414||24
1414||3
1414||32
1414||33
1414||36
1414||44
1414||46
1414||5
1414||60
1414||63
1414||64
1414||69
1414||73
1414||76
1414||78
1414||82
1414||89
1414||93
1415||33
1415||50
1415||69
1415||86
1416||29
1417||1
1417||14
1417||24
1417||29
1417||30
1417||32
1417||33
1417||46
1417||53
1417||57
1417||60
1417||64
1417||73
1417||78
1417||83
1418||29
1419||11
1419||15
1419||2
1419||43
141||1
141||35
141||41
141||42
141||78
1420||17
1420||37
1420||59
1420||60
1421||40
1421||47
1422||11
1423||32
1423||69
1423||78
1423||86
1424||32
1425||11
1425||16
1425||32
1425||60
1426||1
1426||15
1426||3
1426||32
1426||33
1426||36
1426||40
1426||44
1426||48
1426||50
1426||52
1426||55
1426||58
1426||70
1426||78
1426||86
1426||88
1426||89
1426||90
1427||11
1427||32
1427||60
1428||29
1428||30
1428||31
1428||32
1428||76
1428||78
1429||32
1429||43
1429||47
1429||56
1429||60
142||27
1430||24
1430||31
1430||32
1430||4
1430||43
1430||76
1431||29
1432||88
1433||11
1433||12
1433||63
1434||47
1434||55
1435||3
1435||47
1435||56
1435||60
1436||1
1436||3
1436||47
1436||56
1436||60
1437||3
1437||31
1437||32
1437||33
1437||40
1437||44
1437||55
1437||85
1437||93
1438||17
1438||22
1438||3
1438||50
1439||14
1439||29
1439||33
1439||93
143||60
143||73
1440||40
1441||3
1441||73
1442||69
1442||78
1443||11
1443||43
1444||29
1445||29
1446||33
1447||14
1447||2
1447||3
1447||31
1447||32
1447||33
1447||52
1447||56
1447||60
1447||73
1447||76
1447||78
1447||93
1448||14
1448||27
1448||29
1449||31
1449||32
1449||33
1449||76
1449||78
1449||87
1449||91
144||27
144||28
1450||32
1450||33
1450||60
1451||31
1451||32
1451||33
1451||69
1451||78
1451||86
1451||89
1452||32
1452||47
1453||13
1454||23
1454||3
1454||32
1454||33
1454||38
1454||60
1454||62
1454||69
1454||76
1454||78
1454||89
1454||9
1455||31
1455||32
1455||33
1455||47
1455||76
1456||40
1457||32
1457||46
1457||76
1458||55
1459||1
1459||17
1459||24
1459||3
1459||60
145||24
145||60
145||73
1460||29
1461||14
1461||17
1461||33
1461||89
1462||24
1462||32
1462||34
1462||47
1462||76
1462||78
1463||32
1464||40
1465||22
1465||24
1465||33
1465||64
1465||69
1466||29
1467||1
1467||14
1467||29
1467||33
1467||93
1468||17
1468||24
1468||26
1468||29
1468||40
1468||56
1469||29
146||27
1470||17
1470||24
1470||3
1470||36
1470||47
1470||5
1470||78
1471||35
1471||37
1471||71
1471||84
1472||11
1473||3
1473||32
1473||40
1473||43
1473||47
1473||55
1473||60
1473||69
1473||76
1474||11
1474||32
1475||3
1475||9
1476||31
1476||32
1477||1
1477||17
1477||24
1477||3
1477||35
1477||37
1477||42
1477||45
1477||59
1477||60
1477||83
1478||27
1478||28
1479||29
147||17
147||20
147||37
147||47
147||55
147||58
147||59
147||60
1480||17
1480||23
1480||26
1480||3
1480||32
1480||40
1480||69
1480||73
1480||76
1480||78
1480||9
1481||29
1482||32
1482||49
1482||50
1482||69
1482||89
1483||1
1483||17
1483||34
1483||43
1483||52
1483||60
1483||62
1483||78
1483||86
1484||27
1485||1
1485||24
1485||3
1485||32
1485||60
1486||31
1486||32
1486||33
1487||32
1487||5
1487||52
1487||64
1487||76
1488||24
1488||33
1489||29
148||27
1490||1
1490||24
1490||3
1490||45
1490||47
1490||52
1490||60
1490||62
1490||69
1490||74
1491||10
1491||12
1491||17
1491||32
1491||38
1491||40
1491||60
1492||72
1493||24
1493||32
1493||36
1493||5
1494||29
1495||69
1496||17
1496||20
1496||3
1496||37
1496||58
1496||60
1496||71
1496||74
1497||40
1497||41
1497||42
1497||45
1497||64
1498||27
1499||27
1499||82
149||27
14||24
14||32
14||42
14||63
1500||29
1501||27
1502||49
1502||76
1503||33
1503||50
1503||69
1503||70
1503||86
1504||93
1505||33
1505||69
1505||70
1505||86
1506||31
1506||32
1506||55
1506||69
1506||78
1506||89
1506||91
1507||3
1507||47
1507||58
1507||84
1508||32
1508||33
1509||33
1509||44
1509||47
1509||48
1509||86
150||33
150||47
150||60
1510||1
1510||17
1510||24
1510||3
1510||30
1510||73
1510||78
1511||32
1512||10
1512||12
1512||31
1512||32
1512||33
1512||40
1512||5
1512||60
1512||73
1513||11
1513||12
1513||23
1513||3
1513||32
1513||35
1513||41
1513||51
1513||52
1513||60
1513||61
1513||65
1513||73
1513||76
1513||78
1513||89
1513||9
1514||24
1514||32
1514||33
1514||43
1514||47
1514||77
1514||78
1515||14
1515||28
1516||27
1517||27
1518||1
1518||24
1518||32
1518||43
1519||11
1519||55
1519||60
1519||73
151||27
1520||29
1520||31
1520||32
1520||73
1521||14
1521||24
1521||29
1521||33
1521||52
1521||93
1522||29
1523||15
1523||32
1523||40
1523||60
1524||1
1524||12
1525||17
1525||31
1525||32
1525||33
1525||37
1525||40
1525||47
1525||55
1525||76
1525||78
1525||93
1526||1
1526||40
1526||52
1526||64
1527||29
1528||59
1528||75
1529||1
1529||32
1529||76
152||27
1530||14
1530||29
1531||32
1531||49
1531||5
1531||69
1532||10
1532||12
1533||29
1534||29
1535||24
1535||30
1535||32
1535||44
1535||69
1535||78
1536||27
1537||1
1537||24
1537||31
1537||32
1537||33
1537||46
1537||69
1537||73
1537||76
1537||89
1538||32
1538||52
1538||60
1539||32
1539||33
1539||89
153||61
1540||27
1541||29
1542||32
1542||33
1542||40
1542||42
1542||44
1542||47
1542||55
1542||76
1542||78
1542||89
1542||90
1542||91
1543||1
1543||32
1543||47
1543||52
1543||55
1543||56
1543||60
1543||64
1543||76
1544||31
1544||32
1544||33
1544||46
1544||93
1545||31
1545||32
1546||1
1546||11
1546||15
1546||32
1547||14
1547||29
1547||33
1547||40
1548||12
1548||14
1548||29
1548||32
1548||40
1548||76
1548||87
1549||14
1549||29
1549||33
1549||93
154||30
154||32
154||43
1550||11
1550||60
1550||73
1551||1
1551||24
1551||3
1551||32
1551||47
1552||27
1553||14
1553||69
1553||86
1554||29
1555||10
1555||11
1555||12
1555||24
1555||32
1555||43
1555||60
1555||63
1555||69
1555||76
1555||78
1556||27
1557||29
1557||31
1557||33
1557||73
1557||76
1557||93
1558||27
1558||72
1558||82
1559||17
1559||20
1559||23
1559||24
1559||3
1559||34
1559||37
1559||40
1559||60
1559||62
1559||83
1559||9
155||20
155||37
155||58
155||60
155||71
1560||29
1560||32
1560||40
1560||73
1561||27
1562||31
1562||32
1562||43
1562||47
1563||31
1563||32
1563||33
1563||40
1563||47
1563||55
1563||76
1563||78
1563||85
1564||32
1564||69
1564||78
1565||27
1565||28
1565||82
1566||29
1567||47
1567||56
1568||23
1568||3
1568||9
1569||11
1569||29
156||13
1570||32
1570||33
1570||55
1570||76
1570||89
1571||10
1571||12
1571||60
1572||14
1572||50
1572||69
1572||86
1573||1
1573||11
1573||12
1573||22
1573||24
1573||3
1573||32
1573||51
1573||73
1574||3
1575||12
1575||18
1575||19
1576||1
1576||17
1576||23
1576||24
1576||3
1576||30
1576||34
1576||36
1576||76
1576||9
1577||1
1577||12
1577||37
1577||40
1577||60
1578||14
1578||17
1578||24
1578||25
1578||27
1578||33
1578||50
1578||52
1578||69
1579||1
1579||16
1579||22
1579||36
1579||58
1579||60
1579||64
1579||81
157||27
1580||29
1581||20
1581||33
1581||45
1581||47
1581||48
1581||58
1581||60
1581||69
1581||71
1581||86
1582||25
1582||50
1582||69
1582||70
1583||40
1583||87
1584||44
1584||47
1584||58
1585||40
1586||32
1586||60
1587||3
1587||74
1588||40
1588||87
1588||88
1588||90
1589||32
1589||37
1589||38
1589||60
1589||62
1589||69
158||27
1590||11
1591||69
1591||89
1592||4
1592||47
1592||56
1593||24
1594||12
1594||40
1594||5
1595||17
1595||44
1595||45
1595||47
1595||51
1595||52
1595||69
1595||76
1595||78
1596||1
1596||31
1596||32
1596||33
1596||44
1596||55
1596||73
1597||3
1597||9
1598||17
1598||3
1598||37
1598||40
1598||55
1598||60
1598||84
1598||87
1598||9
1599||60
1599||74
159||27
159||28
15||1
15||14
15||17
