domain_id,domain_name,기업명,스킬
10007,IT정보통신업,㈜대한안전보건교육원,React
10007,IT정보통신업,㈜대한안전보건교육원,Redis
10007,IT정보통신업,㈜가치정보기술,C/C++
10007,IT정보통신업,㈜가치정보기술,MSSQL
10007,IT정보통신업,㈜가치정보기술,Oracle
10007,IT정보통신업,㈜가치정보기술,Tibero
10007,IT정보통신업,㈜가치정보기술,WAS
10007,IT정보통신업,㈜가치정보기술,VMware
10007,IT정보통신업,㈜신테카바이오,Java
10007,IT정보통신업,㈜신테카바이오,React
10007,IT정보통신업,㈜신테카바이오,Vue.js
10007,IT정보통신업,㈜신테카바이오,Next.js
10007,IT정보통신업,엠클라우드브리지㈜,CSS
10007,IT정보통신업,엠클라우드브리지㈜,HTML
10007,IT정보통신업,㈜더다올디앤씨,Java
10007,IT정보통신업,㈜더다올디앤씨,Python
10007,IT정보통신업,㈜아이티사람들,Java
10007,IT정보통신업,㈜브릭,Docker
10007,IT정보통신업,㈜브릭,Java
10007,IT정보통신업,㈜브릭,Jenkins
10007,IT정보통신업,㈜브릭,Linux
10007,IT정보통신업,㈜브릭,GitLab
10007,IT정보통신업,㈜브릭,JPA
10007,IT정보통신업,㈜브릭,MyBatis
10007,IT정보통신업,㈜브릭,Oracle
10007,IT정보통신업,㈜브릭,PostgreSQL
10007,IT정보통신업,㈜브릭,Spring Boot
10007,IT정보통신업,㈜브릭,Spring
10007,IT정보통신업,㈜브릭,Git
10007,IT정보통신업,㈜브릭,React
10007,IT정보통신업,㈜브릭,TypeScript
10007,IT정보통신업,㈜큐링,Google Analytics
10007,IT정보통신업,퀀텀빌더스㈜,Vue.js
10007,IT정보통신업,㈜라누벨뽀,CAN
10007,IT정보통신업,㈜앤앤에스피,Oracle
10007,IT정보통신업,㈜앤앤에스피,Linux
10007,IT정보통신업,㈜앤앤에스피,VMware
10007,IT정보통신업,㈜아이티사람들,Python
10007,IT정보통신업,㈜아이티사람들,SQL
10007,IT정보통신업,㈜소문,Git
10007,IT정보통신업,㈜소문,Java
10007,IT정보통신업,㈜소문,JavaScript
10007,IT정보통신업,㈜소문,jQuery
10007,IT정보통신업,㈜소문,Oracle
10007,IT정보통신업,㈜소문,Spring Boot
10007,IT정보통신업,㈜소문,Tibero
10007,IT정보통신업,㈜스텔라비전,AWS
10007,IT정보통신업,㈜스텔라비전,Kafka
10007,IT정보통신업,㈜스텔라비전,Kubernetes
10007,IT정보통신업,㈜스텔라비전,MSA
10007,IT정보통신업,㈜스텔라비전,NoSQL
10007,IT정보통신업,㈜스텔라비전,Spring
10007,IT정보통신업,㈜이에스피시스템즈,Java
10007,IT정보통신업,㈜이에스피시스템즈,Oracle
10007,IT정보통신업,㈜아이티굿,Java
10007,IT정보통신업,㈜아이티굿,JavaScript
10007,IT정보통신업,㈜아이티굿,JSP
10007,IT정보통신업,㈜아이티굿,RDBMS
10007,IT정보통신업,㈜아이티굿,Spring
10007,IT정보통신업,㈜트리토,Java
10007,IT정보통신업,㈜트리토,Oracle
10007,IT정보통신업,㈜트리토,WebSquare
10007,IT정보통신업,(유)미소,Node.js
10007,IT정보통신업,(유)미소,TypeScript
10007,IT정보통신업,(유)미소,Next.js
10007,IT정보통신업,(유)미소,REST API
10007,IT정보통신업,위쉬정보기술㈜,ASP.NET
10007,IT정보통신업,위쉬정보기술㈜,C#
10007,IT정보통신업,메디씨앤씨,API
10007,IT정보통신업,메디씨앤씨,Git
10007,IT정보통신업,메디씨앤씨,Java
10007,IT정보통신업,메디씨앤씨,MSSQL
10007,IT정보통신업,㈜정인에프엔씨,CSS
10007,IT정보통신업,㈜정인에프엔씨,HTML
10007,IT정보통신업,㈜정인에프엔씨,JavaScript
10007,IT정보통신업,주식회사 아이윌아이엔씨,VMware
10007,IT정보통신업,㈜케이씨엠에스,JSP
10007,IT정보통신업,㈜케이씨엠에스,Oracle
10007,IT정보통신업,굿모닝아이텍,VMware
10007,IT정보통신업,내추럴스토리,HTML
10007,IT정보통신업,비테크놀로지,HTML
10007,IT정보통신업,비테크놀로지,Java
10007,IT정보통신업,비테크놀로지,SQL
10007,IT정보통신업,비테크놀로지,Linux
10007,IT정보통신업,솔루션박스,Java
10007,IT정보통신업,솔루션박스,JavaScript
10007,IT정보통신업,솔루션박스,Oracle
10007,IT정보통신업,솔루션박스,Spring
10007,IT정보통신업,솔루션박스,Vue.js
10007,IT정보통신업,㈜한컴즈,Java
10007,IT정보통신업,㈜한컴즈,JSP
10007,IT정보통신업,㈜한컴즈,Oracle
10007,IT정보통신업,㈜우수,API
10007,IT정보통신업,㈜우수,Git
10007,IT정보통신업,㈜케이씨엠에스,TypeScript
10007,IT정보통신업,㈜케이씨엠에스,Spring Boot
10007,IT정보통신업,㈜에이솔,Java
10007,IT정보통신업,㈜슈타트,CSS
10007,IT정보통신업,㈜슈타트,Java
10007,IT정보통신업,㈜슈타트,JavaScript
10007,IT정보통신업,㈜슈타트,Python
10007,IT정보통신업,㈜케이티피,API
10007,IT정보통신업,㈜케이티피,Java
10007,IT정보통신업,㈜케이티피,JavaScript
10007,IT정보통신업,㈜케이티피,MySQL
10007,IT정보통신업,㈜케이티피,React
10007,IT정보통신업,㈜케이티피,TypeScript
10007,IT정보통신업,㈜케이티피,React Native
10007,IT정보통신업,㈜비원이즈,Java
10007,IT정보통신업,㈜비원이즈,Jenkins
10007,IT정보통신업,㈜비원이즈,PostgreSQL
10007,IT정보통신업,㈜비원이즈,Python
10007,IT정보통신업,㈜비원이즈,Spring
10007,IT정보통신업,㈜비원이즈,GitLab
10007,IT정보통신업,㈜비원이즈,Vue.js
10007,IT정보통신업,㈜비원이즈,Django
10007,IT정보통신업,㈜비원이즈,FastAPI
10007,IT정보통신업,㈜케이씨엠에스,Kotlin
10007,IT정보통신업,㈜첫눈소프트,WebSquare
10007,IT정보통신업,㈜나우리,Java
10007,IT정보통신업,㈜나우리,JSP
10007,IT정보통신업,㈜나우리,MySQL
10007,IT정보통신업,㈜씨앤비플러스,Java
10007,IT정보통신업,㈜씨앤비플러스,JavaScript
10007,IT정보통신업,㈜씨앤비플러스,jQuery
10007,IT정보통신업,㈜씨앤비플러스,JSP
10007,IT정보통신업,㈜씨앤비플러스,MySQL
10007,IT정보통신업,㈜씨앤비플러스,Oracle
10007,IT정보통신업,㈜씨앤비플러스,Spring
10007,IT정보통신업,㈜씨앤비플러스,SQL
10007,IT정보통신업,바이즈㈜,Google Analytics
10007,IT정보통신업,㈜드림시큐리티,C
10007,IT정보통신업,㈜드림시큐리티,Unix
10007,IT정보통신업,㈜드림시큐리티,Linux
10007,IT정보통신업,㈜케이씨엠에스,WebSquare
10007,IT정보통신업,㈜윈스,Java
10007,IT정보통신업,㈜유플러스아이티,WAS
10007,IT정보통신업,㈜유플러스아이티,Linux
10007,IT정보통신업,㈜유플러스아이티,VMware
10007,IT정보통신업,㈜에스앤비,MariaDB
10007,IT정보통신업,㈜에스앤비,MySQL
10007,IT정보통신업,㈜에스앤비,SQL
10007,IT정보통신업,㈜에스앤비,WAS
10007,IT정보통신업,㈜에스앤비,DBMS
10007,IT정보통신업,스냅태그㈜,API
10007,IT정보통신업,스냅태그㈜,C#
10007,IT정보통신업,스냅태그㈜,C/C++
10007,IT정보통신업,스냅태그㈜,Flutter
10007,IT정보통신업,스냅태그㈜,SQL
10007,IT정보통신업,이그레브,C
10007,IT정보통신업,이그레브,CAN
10007,IT정보통신업,㈜케이씨엠에스,jQuery
10007,IT정보통신업,㈜사운드그래프,Google Analytics
10007,IT정보통신업,㈜글로비트,Python
10007,IT정보통신업,㈜제트코,Linux
10007,IT정보통신업,조아테크,API
